anime_id,genre_id
71,"1, 4, 19, 20, 29"
10793,"1, 7, 29, 38"
9760,"2, 9, 26"
160,"2, 7, 9, 20, 29"
3713,"22, 25, 39"
2593,"1, 22, 39, 40"
2454,"4, 7, 26, 33, 35"
32380,"4, 9"
33263,"1, 7, 22, 39"
13203,"1, 2, 4, 8, 27, 30"
2963,"4, 28, 35"
87,"7, 19, 20, 29, 36"
20,"1, 4, 18, 33, 38"
31953,"4, 35"
28069,"21, 33"
1002,"1, 4, 19, 29, 36"
9471,"4, 28, 38"
150,"1, 7, 14, 20, 22, 39, 41"
60,"1, 6, 13, 26, 39"
19671,"4, 37"
120,"4, 7, 9, 26, 31, 35"
74,"4, 17, 28, 31"
30364,"4, 7, 28, 33, 37"
8426,"7, 28, 35"
33209,"4, 26, 39"
2547,"7, 13, 31, 35"
22101,"2, 9, 26, 31"
182,"2, 9, 19, 26, 31"
21867,"2, 4, 22, 24, 33"
28979,"4, 8, 11, 26, 28, 29, 33"
16011,"4, 28, 33, 38, 39"
22819,"21, 28, 31, 35"
9062,"1, 4, 28, 39"
477,"9, 29, 33, 35"
6772,"1, 9, 19, 20, 33"
2450,"4, 8, 16, 28, 33, 35"
5177,"22, 28, 40"
2229,"2, 4, 6, 9, 17, 18, 33"
6927,"4, 22, 26"
4811,"4, 35"
13403,"4, 33, 39"
228,"14, 22, 25, 39"
30952,"3, 30, 37"
24135,"13, 26, 33"
8795,"1, 4, 8, 23, 39"
12021,"4, 30, 35"
17249,"21, 31, 35, 37"
1011,"2, 4, 18, 26, 33, 39"
18119,"4, 35"
2787,"1, 7, 9, 26, 28, 39"
6046,"1, 2, 9, 17, 20"
9000,"2, 20, 26"
10717,"1, 38, 39"
31580,"1, 14, 22, 30, 39"
31483,"7, 9, 26, 31"
531,"7, 17, 26, 31"
4596,"1, 19, 20, 28, 38"
1015,4
4725,"1, 38, 39, 40"
6637,"1, 4, 7, 22, 26, 40"
255,"4, 35"
10790,"1, 4, 8, 11, 17, 39"
23385,"9, 35, 39"
1418,"1, 2, 4, 22, 33"
14511,"4, 28, 35"
10389,"7, 39"
7592,"1, 6, 33, 39"
31289,"1, 2, 4, 7, 9, 33, 38"
32729,"7, 26, 28, 29, 31"
2112,"33, 37"
208,"1, 2, 13, 17, 22, 29"
30296,"1, 8, 9, 26, 28"
1008,"4, 7, 26, 33"
65,"1, 4, 7, 17, 30"
2499,"4, 7, 28, 33, 35, 37"
3470,"4, 26, 28, 31"
540,"1, 4, 11, 29, 33, 36"
26,"1, 7, 25, 29"
1293,"1, 2, 4, 7, 26, 29"
856,"1, 7, 9, 29"
9201,"1, 4, 8, 33, 37"
2214,"1, 7"
32108,"1, 2, 4, 7"
123,"2, 4, 7, 9, 13, 17, 18, 26, 31"
488,"4, 35"
3603,"1, 2, 14, 33, 41"
32268,"4, 22, 39"
7270,"1, 7, 19, 20, 29"
1376,"4, 9, 17, 31"
464,"2, 4, 9, 33"
9745,"1, 13, 18, 27, 38"
21843,"1, 2, 6, 9, 17, 39"
539,"1, 4, 29, 33, 36"
14227,"4, 26, 28, 31, 35"
11319,"2, 8, 9, 17, 26"
24151,"26, 28, 31, 35"
997,"2, 4, 7, 9, 17, 26, 31"
24913,"4, 26, 28, 35"
31478,"1, 4, 22, 30, 39"
28479,"1, 22, 24, 33"
2471,"2, 4, 9, 16, 29, 33"
240,"4, 23, 35"
1301,"2, 7, 9, 29, 36"
18619,"20, 28"
9065,"1, 7, 13, 15, 27, 39"
5060,"4, 13, 23"
3731,"4, 26, 31"
1412,"1, 2, 4, 33"
20785,"17, 26, 28, 29, 39"
2985,"4, 6, 22, 33, 39"
1483,"2, 22"
10161,"1, 29"
462,"1, 2, 4, 9, 33, 38"
5507,"1, 20, 26"
6444,"2, 9, 33, 39"
10715,"1, 38, 39"
95,"1, 2, 7, 19, 20, 29, 36"
8247,"1, 4, 33, 38, 39"
20031,"4, 10, 28, 30"
7471,"2, 4, 22, 24, 33"
986,"2, 4, 9, 29, 33"
28669,"1, 4, 9, 17, 28, 31, 35"
2026,"1, 4, 11, 23, 26"
450,"2, 6, 7, 9, 13, 26, 33, 39"
32491,"25, 26, 35"
6624,"1, 22, 26, 38, 40"
3466,"2, 9, 25"
15439,"9, 34"
19669,"4, 28, 33, 37"
25015,"1, 9, 39"
331,"2, 4, 9, 17, 33"
33338,"1, 2, 4, 7, 9, 33"
23777,"1, 7, 9, 33, 38"
10278,"4, 7, 21"
2557,"7, 13, 21, 26"
1830,"1, 4, 7, 9"
24405,"1, 28, 29, 33, 39"
4416,"1, 19, 29, 38"
740,"6, 17, 26, 31"
2213,7
371,"4, 7, 9, 17, 31"
7303,"2, 4, 22, 24, 33"
430,"4, 7, 9, 13, 20, 33"
1813,"4, 23, 35"
16528,"26, 29, 31"
9288,"9, 16, 17, 31"
6372,"4, 7, 22, 26, 35, 40"
17,"4, 33, 35, 37"
3931,"1, 3, 7, 30, 37"
24439,"1, 9, 33, 38, 39, 41"
23441,"4, 26, 34"
1915,"1, 4, 7, 17, 38"
323,"7, 22, 24, 25, 39, 40"
2313,"2, 4, 9, 16"
584,"2, 7, 29, 35"
24543,"1, 9, 30, 39"
6634,"1, 13, 18, 27, 38"
355,"1, 7, 9, 26, 28, 39"
30549,"1, 7, 19, 20, 29"
1279,"2, 13, 29"
10033,"1, 2, 4, 9, 33"
11531,"22, 39"
966,"4, 8, 16, 28, 33, 35"
25341,"4, 28, 33, 37"
10534,"2, 4, 9, 16, 33"
32979,"4, 29"
132,"1, 4, 7, 22, 33, 38, 39"
14467,"1, 38, 39"
8532,"4, 33"
1606,"2, 4, 9, 33"
9136,"4, 9, 23, 33, 39"
2227,"7, 13"
7627,"4, 28, 35"
32485,"4, 8, 26, 28, 30"
6773,"1, 7, 9, 26, 39"
1650,"1, 2, 7, 20, 29, 36"
2558,"7, 13, 28, 35"
1840,"1, 2, 4, 8, 9, 11, 17, 26, 28"
33513,"1, 4, 28, 33"
2724,"1, 2, 19, 21, 29"
905,"2, 4, 9, 29, 33"
32915,"1, 22, 39"
1395,"7, 29, 33, 37"
10471,"2, 7"
5231,"33, 37, 38"
5204,"1, 17, 22, 26, 39, 40"
12487,"1, 9, 29"
324,"4, 19, 24, 29"
709,"1, 2, 9, 29, 35"
21755,"1, 4, 33, 37"
32668,"1, 28, 39, 41"
1034,"1, 7, 20, 29, 36"
33157,"4, 28, 35"
23701,"4, 26, 28, 35"
10716,"1, 38, 39"
1924,"1, 2, 4, 7, 26, 29"
33350,"1, 39"
3090,"4, 17, 26, 30, 39"
7647,"4, 26, 30"
530,"6, 17, 26, 31"
3785,"1, 19, 29"
7902,"4, 9, 20, 23"
1281,"14, 22, 39"
24765,"14, 22, 25, 28, 35"
129,"2, 4, 7, 33, 39"
7661,"7, 30, 37"
31997,"4, 13, 23"
24703,"1, 4, 6, 8, 11, 26, 28"
10999,"29, 33, 37"
6116,"4, 35"
16762,"1, 25, 33, 39"
18849,"7, 9, 31, 35, 39"
10500,"7, 13"
14123,"1, 9, 16"
10573,"33, 37"
8675,"4, 28, 33, 35"
1557,"1, 6, 9, 13, 17, 31, 39"
14289,"26, 28, 31"
11743,"1, 17, 29, 38"
30458,"1, 7, 14, 28, 30, 39"
29854,"1, 2, 4, 6, 33, 39"
11433,"4, 7, 26, 29, 35"
31821,"1, 2, 7, 9, 13, 33, 39"
14967,"4, 11, 26, 28, 30, 35"
12049,"1, 2, 4, 9, 17, 33"
6152,"1, 7, 9, 29"
1393,"7, 29, 33, 37"
19191,"19, 24, 25, 29"
11617,"4, 6, 8, 11, 26, 28"
10935,"7, 28"
914,"4, 8, 28, 37"
24781,"1, 25, 33, 39, 40"
21327,"4, 28, 33, 35"
10568,22
1087,"4, 7, 26, 28, 33, 35, 38"
33605,"1, 4, 17, 39"
15051,"21, 28, 35"
11933,"4, 13, 26"
23301,"1, 2, 4, 9, 16"
5493,"1, 4, 18, 33, 39"
23775,"1, 7, 9, 33, 38"
9751,"1, 8, 17, 20, 29"
969,"1, 2, 7, 9, 22, 26, 33, 39"
32681,"1, 2, 4, 36"
2202,"1, 2, 7, 29, 36"
7762,"4, 6, 39"
10495,"4, 28, 32, 35"
880,"4, 17, 26, 30, 39"
15061,"21, 28, 31, 35"
857,"1, 4, 8, 33, 37"
110,"1, 4, 7, 33"
23251,"4, 33, 39"
587,"4, 7, 26"
12725,"1, 3, 7, 30, 37"
11013,"4, 26, 33, 39"
452,"2, 4, 6, 7, 9, 13, 26, 33, 38"
1579,"4, 7, 11, 17, 21, 26, 28, 31"
32869,"28, 33, 37"
6793,"4, 6, 23"
6172,22
21105,"4, 26, 34"
194,"2, 19, 20, 29, 33"
3001,"4, 28, 39"
8190,"4, 15, 26"
23277,"4, 8, 11, 26, 28"
2498,"4, 7, 28, 33, 35, 37"
25729,"4, 7, 35"
4654,"1, 17, 29, 38"
18139,"4, 28, 30"
16005,"33, 39"
32015,"1, 14, 22, 30, 39"
22147,"4, 17"
1946,"2, 7, 13, 26, 31"
67,"1, 2, 9, 13, 26, 27, 39"
32365,"1, 4, 18, 33, 38"
14345,"1, 25, 29, 30"
11359,"1, 4, 9, 29, 33, 38"
428,"2, 4, 7, 31"
4188,"2, 4, 8, 11, 17, 26, 33, 39, 41"
340,"1, 13, 18, 27, 33"
10588,"2, 22, 28, 29, 38, 39"
5958,"4, 8, 11, 26, 29, 33, 39"
14669,"4, 7, 26, 28, 39"
1478,"2, 4, 33"
8331,"4, 22, 24, 33"
455,"2, 9, 22, 26, 29"
18507,"4, 28, 35, 37"
27411,"1, 19, 24, 25, 29"
17729,"7, 11, 25, 26, 28"
26023,"4, 23, 26, 29"
21075,"4, 13, 23"
8217,"9, 17, 28, 31"
617,"2, 9, 13, 14, 26, 33, 39"
31798,"7, 29"
8841,"1, 4, 8, 11, 17, 39"
9396,"4, 28, 35"
11371,"1, 4, 33, 37"
32542,"4, 28, 30"
5306,"1, 2, 9, 17, 18, 33"
2268,"2, 19, 29, 33"
177,"1, 2, 9, 17, 26, 33, 39"
22729,"1, 19, 29"
4835,"1, 4, 33, 38, 39"
8888,"1, 19, 20, 29"
5348,"2, 4, 22, 24, 33"
9786,"2, 4, 22, 24, 33"
25687,"1, 2, 4, 7"
31552,"1, 22, 39"
14131,"20, 28"
2002,"1, 19, 20, 29, 36"
145,"4, 7, 26, 28, 31, 35"
5290,"4, 29, 33"
250,"2, 4, 17, 33, 39"
23321,"1, 2, 9, 10, 17, 33"
2743,"4, 23"
3626,"1, 2, 7, 19, 20, 25, 29, 36"
10020,"4, 30, 35"
1873,"2, 19, 28, 29, 33, 37"
528,"1, 2, 4, 7, 9, 16"
2562,"7, 10, 22, 40"
1861,"4, 7, 28, 33, 35, 37"
8995,"1, 2, 9, 17, 18, 33"
17437,"4, 7, 21"
32673,"9, 30, 35"
1985,"19, 29, 33"
304,"4, 17, 26, 30, 39"
12291,"4, 26, 28, 30, 35"
1488,"1, 2, 7, 20, 26"
4182,"4, 23, 29"
9839,"2, 4, 22, 24, 33"
874,"2, 4, 7, 9, 33"
2673,"2, 4, 9"
31376,"4, 17, 33, 35, 39"
1251,"2, 4, 13, 26, 29"
32215,"1, 4, 6, 8, 11, 26, 28"
2012,"2, 4, 14, 26, 28, 33, 39"
2848,"2, 33"
15813,"9, 17"
5162,"4, 28, 35"
13245,"1, 4, 33, 37"
3673,"1, 2, 22"
21667,"4, 28, 30, 35"
3848,"1, 2, 4, 9, 33, 38"
26243,"1, 7, 33, 39, 41"
5419,"4, 23, 28"
46,"7, 13, 27, 33"
16241,"4, 6, 39"
2198,"4, 17, 26, 30, 39"
1239,"7, 17, 26, 31"
2768,"1, 4, 7, 9, 17, 21, 26"
2514,"2, 22, 24, 33"
1394,"7, 29, 33, 37"
17187,"19, 24, 25, 29"
11663,"1, 7, 13, 27, 39"
270,"1, 14, 30, 39, 41"
1356,"1, 7, 18, 38"
6553,"4, 26, 34"
1567,"2, 17, 26, 31"
15437,"1, 4, 8, 11, 17, 39"
13655,"4, 7, 28, 35, 39"
334,"4, 7, 26, 31"
7651,"7, 13, 25, 30"
1029,"7, 26, 35"
209,"1, 2, 4, 7, 29, 38"
15775,"4, 30, 35"
10469,"4, 22, 23"
16524,"1, 2, 19, 29"
10714,"1, 38, 39"
32899,"4, 11, 26, 28, 31"
10216,"4, 6, 39"
6408,"7, 22, 26, 28"
32828,"4, 30, 35"
10067,"7, 28, 39"
13115,"1, 7, 13, 15, 27, 39"
2174,"1, 2, 18, 26"
821,"1, 3, 7, 30, 37"
5494,"7, 13, 16, 35"
6604,"4, 35"
32526,"21, 28, 35"
8100,"1, 25, 29"
14527,"1, 4, 8, 18, 28, 33, 38"
2835,"2, 4, 26, 31, 34"
2549,"7, 13, 31, 35"
814,"4, 33, 37"
28497,"1, 2, 9, 17, 22"
15989,"10, 28, 35"
2098,"4, 7, 8, 9, 17, 26, 33, 35"
7858,"4, 8, 11, 29, 33, 39"
5118,"4, 23"
1651,"1, 2, 7, 20, 29, 36"
691,"1, 4, 7, 18, 26, 35, 37"
11759,"1, 10, 26, 28, 29"
16273,"4, 26, 28, 30, 35"
1240,"7, 17, 31"
2424,4
6573,"1, 22, 29, 38"
21743,"1, 13, 31"
901,"2, 4, 9, 29, 33"
14837,"1, 2, 9, 18, 33, 38"
31706,"1, 4, 9, 17"
364,"22, 30"
4060,"2, 4, 9, 16, 17"
23269,"4, 28, 35"
3165,"4, 28, 35"
449,"2, 4, 6, 7, 13, 26, 33, 39"
32870,"28, 33, 37"
522,"2, 7, 24, 26, 29, 33"
96,"2, 4, 7, 18, 19, 26, 29, 36, 37"
10589,"1, 2, 18, 22, 33, 38"
3420,"7, 9, 25, 39, 40"
10378,"4, 33, 35"
31327,"8, 28, 33"
3369,"10, 13, 33"
8197,"20, 21, 29, 35"
1072,"1, 9, 13, 19"
18499,"1, 4, 17, 33, 38, 39"
5075,"1, 2, 19, 24, 29"
1195,"1, 2, 4, 8, 9, 11, 17, 26, 28"
1003,"4, 17, 26, 30, 39"
11235,"4, 26, 28, 35"
586,"9, 13, 14"
4981,"1, 2, 7, 25, 29"
2961,"1, 9, 16, 29"
1747,"1, 2, 29"
2409,"2, 4, 9, 17"
4039,"1, 2, 7, 30, 40"
2458,"4, 7, 17, 26, 28"
22693,"9, 17, 26, 31"
1563,"2, 7, 9, 17, 19, 26, 31"
1289,"4, 19, 24, 29"
9181,"4, 8, 11, 28, 29, 33"
33091,"7, 29"
9979,"1, 9, 17, 31"
1608,"4, 7, 30"
5277,"1, 4, 8, 11, 38"
18523,"1, 4, 9, 23, 33"
7041,"4, 23, 28"
2923,"4, 17, 28, 31"
9930,21
31297,"1, 7, 14, 22, 25, 39"
1919,"2, 4, 29"
18753,"4, 26, 28"
18497,"1, 4, 17, 33, 38, 39"
21639,"1, 9, 10, 33"
283,"7, 13, 35"
2889,"1, 2, 33, 39"
18671,"4, 7, 26, 28, 35"
16934,"4, 28"
1479,33
2171,"2, 4, 22, 24, 33"
32948,"7, 35"
3213,"1, 4, 33, 37"
19195,"19, 24, 25, 29"
21273,"4, 35"
5998,9
2330,"2, 4, 9"
3449,"4, 7, 35, 39"
218,"1, 4, 19, 20, 23, 26, 29, 33, 36"
1047,"7, 21, 29"
22539,"7, 21, 26, 35"
16287,"1, 4, 9, 33, 38"
8476,"6, 13, 20, 26, 30, 39"
13587,"2, 22, 28, 29, 38, 39"
10257,"21, 31, 35, 37"
10731,"1, 4, 28, 33, 37"
23281,"1, 24, 25, 29"
166,"13, 19, 27, 29"
8317,"4, 23, 28"
8557,"4, 33, 35"
1913,"1, 4, 28"
25801,"7, 15"
6802,"20, 21, 29, 35"
30911,"1, 2, 9"
200,"4, 17, 26, 33"
3613,"1, 4, 20, 26"
3712,"1, 2, 4, 8, 9, 11, 17, 26, 28"
22419,5
13709,"1, 2, 27"
1474,"1, 4, 22, 33"
15199,"1, 19, 20"
8687,"4, 16, 29, 33"
10765,"4, 10, 33, 39"
9023,4
1454,"1, 6, 14, 26, 39"
3392,"11, 21, 26, 28, 31"
2971,"2, 4, 9"
98,"1, 4, 7, 9, 17, 19, 26, 28, 32"
20541,"4, 26, 28, 35"
1095,"7, 19, 20, 24"
593,"7, 19, 20, 25, 29, 36"
32566,"1, 2, 39"
2680,"2, 9, 33"
32026,"4, 23"
708,"2, 29"
10445,21
13391,"1, 19, 29"
2596,"22, 25, 29, 39"
441,"5, 7, 9, 26, 31"
5262,"4, 17, 28, 31"
1372,"1, 4, 24, 30"
2337,"2, 19, 29, 33"
24627,"4, 26, 28, 33"
102,"4, 7, 26, 31"
24919,"1, 29, 30"
1686,"1, 2, 38"
1681,"1, 2, 9, 16, 17, 39"
2800,"7, 31, 35"
27601,"4, 7, 26, 28, 35"
22839,"28, 35"
356,"1, 9, 17, 26, 39"
6922,"1, 9, 17, 39"
4061,"2, 4, 9, 16, 17"
28607,"4, 13, 23"
9834,"4, 29, 33"
10075,"1, 4, 18, 33, 38"
5854,"1, 2, 7, 13, 26"
2257,"7, 19, 20, 29, 33"
11889,"4, 7, 21"
1459,"1, 2, 7, 19, 20, 26, 29, 33, 36"
8676,"4, 26, 28, 35"
10719,"4, 8, 11, 26, 28, 30, 35"
59,"4, 7, 8, 26, 29, 30"
4186,"1, 2, 9, 28, 29"
17121,"7, 35"
6231,"22, 33"
7045,"2, 4, 9, 13, 16, 33"
15613,"1, 9, 31, 39"
6895,"1, 7, 13, 15, 27, 39"
379,"4, 23, 29, 33"
10209,"1, 4, 8, 11, 17, 39"
12053,"1, 25, 29"
5713,"4, 35"
24227,"4, 11, 26, 28, 33"
6187,"4, 15, 21, 26, 35"
490,"4, 23, 28"
64,"1, 4, 7, 17, 30"
5671,"10, 28, 35"
5355,"1, 13, 18, 27, 38"
20671,"7, 13, 35"
1728,"4, 31, 35"
567,"1, 19, 22, 25, 29"
1911,"4, 19, 33"
481,"2, 10, 33"
5244,"9, 29, 33, 35"
12187,"4, 39"
31553,"28, 38"
1477,"1, 4, 22, 33"
24655,"11, 26, 29"
1368,"4, 22, 24, 33"
2392,"2, 4, 16"
18465,"4, 23, 35"
852,"4, 7, 26, 35"
9865,"4, 13, 23"
6399,21
3652,"4, 22, 25, 39, 40"
22763,"7, 22, 30, 39"
5710,4
1091,"1, 7, 19, 20, 29, 36"
7877,"7, 28, 35"
28149,"1, 5, 8, 9, 19, 20, 21, 28, 29, 36, 39"
34136,"7, 26, 28, 29, 31"
131,"1, 2, 4, 9, 31"
879,"7, 17, 20, 26, 32"
1642,"9, 17, 31"
5712,"2, 9, 16, 35"
14189,"14, 22, 26, 28, 33, 39"
885,"5, 7, 9"
3974,"1, 4, 29"
9047,"1, 29, 38"
2203,"1, 2, 7, 29, 36"
156,"1, 7, 9, 17, 26, 31, 38"
29,"1, 7, 13, 20, 29, 30"
12149,"21, 29"
18893,"1, 29, 30"
11633,"1, 4, 6, 30, 39, 41"
17269,"1, 7, 29, 36"
1476,"1, 4, 22, 33"
15201,"1, 19, 20"
26349,"4, 30, 35"
17641,"4, 11, 26, 28, 29"
25389,"1, 2, 4, 9, 18, 33, 38"
6783,"7, 22, 26"
32930,"4, 8, 9, 17, 33"
6291,"1, 2, 19, 20"
27631,"1, 9, 20, 29"
134,"1, 7, 20, 25, 29"
5929,"7, 13"
28825,"4, 28, 30, 35"
5291,18
12679,"4, 35"
9366,"4, 28, 31"
1021,"7, 21, 26, 31"
6707,"1, 4, 6, 9, 33, 39"
207,"1, 2, 9, 17, 33, 39"
1424,"2, 4, 33"
3468,"7, 26, 28, 31, 32, 35"
2518,4
1241,"7, 19, 20, 29, 36"
32792,"1, 7, 19, 20, 29, 36"
5252,"1, 4, 9, 33, 38"
19221,"4, 26, 28"
165,"1, 7, 19, 21, 22, 25, 26, 29"
13267,"4, 33, 35"
25,"1, 2, 4, 8, 29, 33"
5538,"2, 9, 33, 35, 39"
24365,"4, 28, 30"
2129,"7, 26, 28"
8481,"7, 26, 28"
1050,"2, 4, 29, 33"
1222,"7, 26, 31, 35"
1069,"1, 2, 7, 19, 29, 33"
13349,"13, 15, 26"
23359,"1, 4, 20"
15583,"4, 11, 19, 26, 28, 29"
5096,"2, 4, 9, 16, 33"
906,"2, 4, 9, 29, 33"
18393,"1, 2, 4, 9, 17, 33"
1391,"2, 29, 33, 37"
2037,"4, 9, 17, 26, 28, 31"
1773,"1, 2, 18"
5228,"1, 3, 7, 30, 37"
389,"1, 9, 29"
3199,"2, 35"
9124,"4, 37"
327,"4, 9, 17, 31"
130,"1, 2, 4, 7, 9, 31"
2216,"1, 7, 13, 18, 27, 30"
31680,"4, 7, 26, 34, 35"
15731,"4, 7, 35"
696,"4, 11, 26, 29, 33, 36"
12015,"1, 4, 22, 38"
11553,"4, 26, 28, 35"
181,"1, 8, 19, 29, 33, 36"
2608,"1, 3, 30, 37"
1327,"1, 4, 7, 26, 28, 33, 37"
2922,"7, 37"
4037,"1, 2, 4, 7, 29, 36"
24625,"1, 19, 29"
8768,"26, 28, 31"
256,"7, 19, 26, 29, 36"
16009,"9, 22"
435,"2, 4, 7, 9, 17, 19, 26, 31"
10110,"4, 8, 11, 26, 28"
8246,"1, 4, 18, 33, 38"
1203,"13, 21"
770,"7, 29"
11499,"4, 8, 14, 26, 33, 39"
29786,"4, 8, 28"
959,"2, 7, 13, 26"
10294,"1, 38, 39"
10713,"1, 22, 38, 39"
28285,"1, 4, 8, 9, 11, 17, 26, 28, 39"
10798,"22, 39"
12711,"4, 11, 21, 26, 28, 31"
4752,"7, 22, 26, 31, 39, 41"
183,"28, 33, 37"
798,"7, 20, 30"
28771,"2, 10, 33"
5251,"1, 4, 28"
68,"2, 4, 29, 33, 38"
2553,"7, 13, 35"
13335,"1, 7, 13, 39"
1392,"7, 29, 33, 37"
19193,"19, 24, 25, 29"
506,"7, 26, 31"
20903,"7, 28, 39"
142,"2, 4, 6, 7, 9, 17, 22, 26, 31"
1004,"7, 25, 26, 35"
10918,"7, 21, 29, 35"
3358,"4, 7, 18"
76,"1, 4, 7, 17, 38"
32698,"4, 8, 9, 11, 26, 30"
31722,"1, 2, 8, 9, 33, 39"
31414,"4, 26, 28, 31, 35"
353,"4, 17, 31"
1060,"4, 8, 30"
10178,"7, 15, 35"
19369,"4, 9, 11, 23"
14267,"2, 22, 28, 38, 39"
19291,"1, 2, 4, 9, 16"
792,"2, 4, 33"
3674,"4, 23, 28"
167,"2, 4, 7, 9, 19, 29, 33"
5909,"4, 11, 23, 28"
24037,"10, 25"
5233,"2, 4, 9"
2014,"1, 4, 24, 33"
24459,9
1006,"1, 4, 26, 28, 29, 33, 36"
27899,"1, 7, 14, 22, 25, 30, 39"
3972,"1, 10, 33"
25519,"7, 9, 17, 35"
30869,"1, 14, 22, 30, 39"
1536,"1, 4, 9, 28, 33, 39"
1475,"1, 4, 22, 33"
13837,"4, 22, 24, 33, 37"
10703,"2, 4, 22, 24, 33"
2672,9
23311,"1, 6, 9, 17, 39"
1852,"4, 28, 35"
2228,"4, 37"
15591,"4, 35"
1808,"4, 9, 17, 26, 28, 31"
489,"4, 7, 35, 39"
2286,"2, 9"
2954,4
3469,"7, 26, 28, 31, 32, 35"
8460,"1, 33, 39"
2929,"2, 7, 29, 36"
31,"7, 19, 25, 29"
1212,"2, 19, 29, 33"
11179,"4, 26, 35"
9959,"7, 13"
12067,"1, 13, 26, 27"
2903,"1, 4, 18, 28, 33"
2254,"19, 20, 29, 33"
960,"2, 7, 13, 26"
1577,"1, 4, 24, 30"
5667,"4, 8, 11, 28, 29, 33"
4189,"7, 26"
33094,"4, 35"
21435,"2, 4, 35"
11701,"14, 22, 40"
1589,"7, 30, 35"
9340,4
7972,"4, 16, 35"
2817,"2, 9, 16, 26"
19163,"4, 11, 19, 26, 28, 29"
1684,4
9135,"1, 2, 4, 7, 9, 17, 20, 33"
25183,"1, 7, 30"
23703,"2, 29"
10870,"4, 19, 29"
1825,"7, 13, 33"
31158,"4, 13, 23"
31665,"7, 21, 28"
2204,"14, 22, 40"
1691,"1, 9, 17, 26, 33"
31227,"22, 33"
31952,"4, 26, 28"
1426,"1, 2, 4, 33"
10624,"1, 25, 29"
520,"26, 31"
3342,"1, 14, 29, 32, 39"
6325,"1, 4, 18, 33, 38"
27787,"4, 11, 26, 28, 33"
3965,"4, 15, 26, 35"
32051,"1, 2, 4, 9, 33, 38"
1010,"1, 2, 4, 18, 33, 39"
13429,29
399,"1, 20, 26, 29, 36"
5947,4
8115,"2, 9, 36"
2126,"1, 2, 4, 33, 39"
7870,"4, 17, 28"
10396,"1, 4, 18"
16592,"1, 14, 22, 25"
29067,"4, 30, 35"
501,"2, 4, 9, 16, 33"
17535,"9, 17, 33"
9032,"33, 37, 38"
1878,"7, 13, 31"
9213,"7, 21, 29, 35"
16353,"4, 26, 28"
30829,"21, 28, 35"
3268,29
2460,"4, 7, 26"
2253,"1, 7, 19, 29, 33"
1238,"2, 4, 9, 33"
8769,"4, 30, 35"
6896,4
11835,"1, 9, 13, 18"
16123,"10, 28, 35"
30187,22
15751,"1, 4, 9, 23, 33"
6572,"1, 7, 9, 26, 28, 39"
2585,"7, 19, 20, 29"
560,"1, 7, 19, 20, 29"
23725,"1, 8, 17, 20, 29"
21737,"4, 7, 35"
1146,"4, 11, 26, 29, 33"
10629,2
2820,"1, 2, 4, 16"
113,"1, 26, 29, 36"
970,"2, 13"
18177,"4, 7, 33, 37"
2548,"7, 13, 35"
101,"7, 26, 35, 39"
103,"2, 4, 9, 17, 26, 31"
15927,"4, 39"
3744,"7, 13, 16, 26, 27"
6880,"1, 14, 29"
484,"2, 33, 39"
476,"7, 26, 37"
14811,"4, 28, 35"
242,"4, 7, 15, 28, 35"
9931,"7, 16, 35"
33241,"26, 35"
31499,"4, 26"
9938,"13, 30, 35"
822,"1, 3, 7, 30, 37"
2408,"1, 2, 4, 7, 29, 33"
2927,"7, 26, 28"
17643,"4, 28, 35"
1419,"1, 2, 4, 33"
158,"7, 26, 31, 32, 35"
1190,"2, 4, 33, 37"
23421,"4, 22, 38"
5984,"7, 15, 26, 35"
10464,"4, 11, 23, 28"
10483,"1, 13, 27"
4715,"7, 9, 25, 40"
2978,"1, 2, 6, 14, 19, 29, 33"
8726,"4, 35"
3125,"4, 9, 26, 31, 41"
30641,"4, 28, 33"
24591,"4, 16, 39"
25755,"7, 33, 37"
30790,"7, 33, 37"
2125,"1, 2, 33, 39"
763,"1, 2, 4, 19, 29"
656,"4, 7, 13, 26, 39"
2969,"1, 19, 20, 29"
6676,"1, 19, 39"
25731,"1, 19, 29"
23383,"4, 10, 30"
10531,"2, 4, 22, 24, 33"
2656,"2, 4, 16, 29"
15925,"2, 4, 9, 16, 33"
20509,"1, 4, 9, 17"
344,"7, 28, 29, 39"
18229,"2, 29"
21039,"2, 29"
31324,8
4551,"2, 9, 13, 17"
27969,"7, 22, 35"
7337,"4, 13, 23"
12729,"4, 6, 8, 26, 28"
20853,"1, 2, 4, 9, 26, 33"
666,"2, 7, 9, 14, 33, 39, 41"
29583,"4, 28, 33, 37"
633,"2, 7, 26, 31"
1590,"1, 2, 4, 9"
1439,"1, 2, 4, 22, 33"
10050,21
1064,"2, 4, 19, 29, 33"
2488,"2, 9"
14575,"4, 35"
84,"2, 7, 19, 20, 29, 36"
17505,"1, 9, 13, 18, 27, 33, 38"
1655,"4, 21"
23673,"4, 26, 28, 31"
21031,"16, 17, 31"
815,"1, 33, 37"
17137,"2, 7, 9, 31"
7662,"14, 22, 31, 39"
2942,"4, 35"
1764,"4, 7, 28, 33, 35, 37"
1170,"2, 4, 9, 17, 33, 39"
1081,"1, 2, 7, 29, 30, 36"
4884,"2, 7, 9"
3352,"1, 2, 4, 19, 29"
20977,"4, 28, 30"
5332,"1, 4, 7, 20, 26"
